Step,Site,State
699,Histone_10,A
699,Histone_2,C
699,Histone_3,P
699,Histone_4,M
699,Histone_5,C
699,Histone_6,U
699,Histone_7,M
699,Histone_8,U
699,Histone_9,C
700,Histone_1,U
700,Histone_10,P
700,Histone_2,C
700,Histone_3,P
700,Histone_4,M
700,Histone_5,C
700,Histone_6,A
700,Histone_7,M
700,Histone_8,A
700,Histone_9,C
701,Histone_1,U
701,Histone_10,P
701,Histone_2,C
701,Histone_3,P
701,Histone_4,M
701,Histone_5,C
701,Histone_6,C
701,Histone_7,M
701,Histone_8,C
701,Histone_9,C
702,Histone_1,M
702,Histone_10,P
702,Histone_2,C
702,Histone_3,P
702,Histone_4,M
702,Histone_5,C
702,Histone_6,C
702,Histone_7,M
702,Histone_8,C
702,Histone_9,U
703,Histone_1,M
703,Histone_10,P
703,Histone_2,C
703,Histone_3,P
703,Histone_4,M
703,Histone_5,C
703,Histone_6,C
703,Histone_7,M
703,Histone_8,C
703,Histone_9,U
704,Histone_1,M
704,Histone_10,P
704,Histone_2,C
704,Histone_3,P
704,Histone_4,M
704,Histone_5,C
704,Histone_6,C
704,Histone_7,M
704,Histone_8,U
704,Histone_9,U
705,Histone_1,M
705,Histone_10,P
705,Histone_2,C
705,Histone_3,P
705,Histone_4,M
705,Histone_5,C
705,Histone_6,C
705,Histone_7,M
705,Histone_8,U
705,Histone_9,A
706,Histone_1,M
706,Histone_10,P
706,Histone_2,C
706,Histone_3,P
706,Histone_4,M
706,Histone_5,C
706,Histone_6,C
706,Histone_7,U
706,Histone_8,U
706,Histone_9,C
707,Histone_1,M
707,Histone_10,P
707,Histone_2,C
707,Histone_3,P
707,Histone_4,M
707,Histone_5,C
707,Histone_6,C
707,Histone_7,U
707,Histone_8,P
707,Histone_9,C
708,Histone_1,M
708,Histone_10,P
708,Histone_2,C
708,Histone_3,P
708,Histone_4,M
708,Histone_5,C
708,Histone_6,C
708,Histone_7,U
708,Histone_8,P
708,Histone_9,C
709,Histone_1,M
709,Histone_10,P
709,Histone_2,C
709,Histone_3,P
709,Histone_4,M
709,Histone_5,C
709,Histone_6,C
709,Histone_7,C
709,Histone_8,P
709,Histone_9,C
710,Histone_1,U
710,Histone_10,U
710,Histone_2,U
710,Histone_3,P
710,Histone_4,M
710,Histone_5,C
710,Histone_6,U
710,Histone_7,C
710,Histone_8,P
710,Histone_9,C
711,Histone_1,U
711,Histone_10,U
711,Histone_2,U
711,Histone_3,P
711,Histone_4,M
711,Histone_5,C
711,Histone_6,U
711,Histone_7,C
711,Histone_8,U
711,Histone_9,C
712,Histone_1,U
712,Histone_10,A
712,Histone_2,U
712,Histone_3,P
712,Histone_4,M
712,Histone_5,C
712,Histone_6,P
712,Histone_7,C
712,Histone_8,U
712,Histone_9,C
713,Histone_1,M
713,Histone_10,C
713,Histone_2,U
713,Histone_3,P
713,Histone_4,M
713,Histone_5,C
713,Histone_6,P
713,Histone_7,C
713,Histone_8,U
713,Histone_9,C
714,Histone_1,M
714,Histone_10,C
714,Histone_2,M
714,Histone_3,P
714,Histone_4,M
714,Histone_5,C
714,Histone_6,P
714,Histone_7,C
714,Histone_8,U
714,Histone_9,C
715,Histone_1,M
715,Histone_10,C
715,Histone_2,M
715,Histone_3,P
715,Histone_4,M
715,Histone_5,C
715,Histone_6,U
715,Histone_7,C
715,Histone_8,M
715,Histone_9,C
716,Histone_1,M
716,Histone_10,C
716,Histone_2,M
716,Histone_3,P
716,Histone_4,M
716,Histone_5,C
716,Histone_6,U
716,Histone_7,C
716,Histone_8,M
716,Histone_9,C
717,Histone_1,M
717,Histone_10,C
717,Histone_2,M
717,Histone_3,P
717,Histone_4,M
717,Histone_5,C
717,Histone_6,U
717,Histone_7,C
717,Histone_8,M
717,Histone_9,C
718,Histone_1,M
718,Histone_10,C
718,Histone_2,M
718,Histone_3,P
718,Histone_4,M
718,Histone_5,C
718,Histone_6,U
718,Histone_7,C
718,Histone_8,M
718,Histone_9,C
719,Histone_1,M
719,Histone_10,C
719,Histone_2,M
719,Histone_3,U
719,Histone_4,U
719,Histone_5,C
719,Histone_6,U
719,Histone_7,C
719,Histone_8,M
719,Histone_9,C
720,Histone_1,U
720,Histone_10,C
720,Histone_2,M
720,Histone_3,U
720,Histone_4,A
720,Histone_5,C
720,Histone_6,M
720,Histone_7,C
720,Histone_8,M
720,Histone_9,C
721,Histone_1,U
721,Histone_10,C
721,Histone_2,M
721,Histone_3,U
721,Histone_4,P
721,Histone_5,U
721,Histone_6,M
721,Histone_7,C
721,Histone_8,M
721,Histone_9,C
722,Histone_1,P
722,Histone_10,C
722,Histone_2,M
722,Histone_3,U
722,Histone_4,P
722,Histone_5,U
722,Histone_6,M
722,Histone_7,C
722,Histone_8,M
722,Histone_9,C
723,Histone_1,P
723,Histone_10,C
723,Histone_2,M
723,Histone_3,U
723,Histone_4,P
723,Histone_5,A
723,Histone_6,M
723,Histone_7,U
723,Histone_8,M
723,Histone_9,C
724,Histone_1,P
724,Histone_10,C
724,Histone_2,M
724,Histone_3,A
724,Histone_4,P
724,Histone_5,C
724,Histone_6,M
724,Histone_7,A
724,Histone_8,M
724,Histone_9,C
725,Histone_1,P
725,Histone_10,C
725,Histone_2,M
725,Histone_3,P
725,Histone_4,P
725,Histone_5,C
725,Histone_6,M
725,Histone_7,C
725,Histone_8,M
725,Histone_9,C
726,Histone_1,P
726,Histone_10,U
726,Histone_2,U
726,Histone_3,P
726,Histone_4,P
726,Histone_5,C
726,Histone_6,M
726,Histone_7,C
726,Histone_8,M
726,Histone_9,C
727,Histone_1,P
727,Histone_10,C
727,Histone_2,C
727,Histone_3,P
727,Histone_4,P
727,Histone_5,C
727,Histone_6,M
727,Histone_7,U
727,Histone_8,M
727,Histone_9,C
728,Histone_1,P
728,Histone_10,C
728,Histone_2,C
728,Histone_3,P
728,Histone_4,P
728,Histone_5,C
728,Histone_6,U
728,Histone_7,U
728,Histone_8,M
728,Histone_9,C
729,Histone_1,P
729,Histone_10,C
729,Histone_2,C
729,Histone_3,P
729,Histone_4,P
729,Histone_5,C
729,Histone_6,U
729,Histone_7,U
729,Histone_8,M
729,Histone_9,C
730,Histone_1,P
730,Histone_10,C
730,Histone_2,C
730,Histone_3,P
730,Histone_4,P
730,Histone_5,C
730,Histone_6,U
730,Histone_7,M
730,Histone_8,M
730,Histone_9,C
731,Histone_1,P
731,Histone_10,C
731,Histone_2,C
731,Histone_3,P
731,Histone_4,P
731,Histone_5,U
731,Histone_6,U
731,Histone_7,M
731,Histone_8,U
731,Histone_9,U
732,Histone_1,P
732,Histone_10,C
732,Histone_2,C
732,Histone_3,P
732,Histone_4,P
732,Histone_5,A
732,Histone_6,P
732,Histone_7,M
732,Histone_8,U
732,Histone_9,U
733,Histone_1,P
733,Histone_10,C
733,Histone_2,C
733,Histone_3,P
733,Histone_4,P
733,Histone_5,C
733,Histone_6,P
733,Histone_7,M
733,Histone_8,U
733,Histone_9,P
734,Histone_1,U
734,Histone_10,C
734,Histone_2,C
734,Histone_3,P
734,Histone_4,P
734,Histone_5,U
734,Histone_6,U
734,Histone_7,M
734,Histone_8,U
734,Histone_9,P
735,Histone_1,A
735,Histone_10,C
735,Histone_2,C
735,Histone_3,U
735,Histone_4,U
735,Histone_5,U
735,Histone_6,U
735,Histone_7,M
735,Histone_8,U
735,Histone_9,P
736,Histone_1,P
736,Histone_10,C
736,Histone_2,C
736,Histone_3,P
736,Histone_4,C
736,Histone_5,A
736,Histone_6,U
736,Histone_7,M
736,Histone_8,P
736,Histone_9,P
737,Histone_1,P
737,Histone_10,C
737,Histone_2,U
737,Histone_3,P
737,Histone_4,C
737,Histone_5,U
737,Histone_6,U
737,Histone_7,M
737,Histone_8,P
737,Histone_9,P
738,Histone_1,P
738,Histone_10,C
738,Histone_2,M
738,Histone_3,P
738,Histone_4,C
738,Histone_5,A
738,Histone_6,P
738,Histone_7,M
738,Histone_8,P
738,Histone_9,P
739,Histone_1,P
739,Histone_10,C
739,Histone_2,M
739,Histone_3,P
739,Histone_4,C
739,Histone_5,U
739,Histone_6,P
739,Histone_7,U
739,Histone_8,P
739,Histone_9,P
740,Histone_1,P
740,Histone_10,C
740,Histone_2,M
740,Histone_3,U
740,Histone_4,C
740,Histone_5,A
740,Histone_6,P
740,Histone_7,U
740,Histone_8,U
740,Histone_9,P
741,Histone_1,P
741,Histone_10,C
741,Histone_2,M
741,Histone_3,P
741,Histone_4,C
741,Histone_5,P
741,Histone_6,P
741,Histone_7,U
741,Histone_8,C
741,Histone_9,P
742,Histone_1,P
742,Histone_10,C
742,Histone_2,M
742,Histone_3,P
742,Histone_4,C
742,Histone_5,P
742,Histone_6,P
742,Histone_7,U
742,Histone_8,C
742,Histone_9,P
743,Histone_1,P
743,Histone_10,C
743,Histone_2,M
743,Histone_3,P
743,Histone_4,C
743,Histone_5,P
743,Histone_6,P
743,Histone_7,U
743,Histone_8,C
743,Histone_9,P
744,Histone_1,P
744,Histone_10,C
744,Histone_2,M
744,Histone_3,U
744,Histone_4,C
744,Histone_5,P
744,Histone_6,U
744,Histone_7,C
744,Histone_8,C
744,Histone_9,P
745,Histone_1,P
745,Histone_10,C
745,Histone_2,M
745,Histone_3,U
745,Histone_4,U
745,Histone_5,P
745,Histone_6,M
745,Histone_7,C
745,Histone_8,C
745,Histone_9,P
746,Histone_1,P
746,Histone_10,C
746,Histone_2,M
746,Histone_3,U
746,Histone_4,P
746,Histone_5,P
746,Histone_6,U
746,Histone_7,C
746,Histone_8,C
746,Histone_9,P
747,Histone_1,P
747,Histone_10,C
747,Histone_2,M
747,Histone_3,C
747,Histone_4,P
747,Histone_5,P
747,Histone_6,P
747,Histone_7,C
747,Histone_8,C
747,Histone_9,U
748,Histone_1,P
748,Histone_10,C
748,Histone_2,M
748,Histone_3,C
748,Histone_4,P
748,Histone_5,P
748,Histone_6,P
748,Histone_7,C
748,Histone_8,C
748,Histone_9,U
749,Histone_1,U
749,Histone_10,C
749,Histone_2,M
749,Histone_3,C
749,Histone_4,U
749,Histone_5,P
749,Histone_6,P
749,Histone_7,C
749,Histone_8,C
749,Histone_9,U
750,Histone_1,M
750,Histone_10,C
750,Histone_2,M
750,Histone_3,C
750,Histone_4,C
750,Histone_5,P
750,Histone_6,P
750,Histone_7,C
750,Histone_8,C
750,Histone_9,A
751,Histone_1,M
751,Histone_10,C
751,Histone_2,M
751,Histone_3,C
751,Histone_4,C
751,Histone_5,P
751,Histone_6,P
751,Histone_7,C
751,Histone_8,C
751,Histone_9,P
752,Histone_1,M
752,Histone_10,C
752,Histone_2,M
752,Histone_3,C
752,Histone_4,C
752,Histone_5,P
752,Histone_6,P
752,Histone_7,C
752,Histone_8,C
752,Histone_9,U
753,Histone_1,M
753,Histone_10,C
753,Histone_2,M
753,Histone_3,C
753,Histone_4,C
753,Histone_5,P
753,Histone_6,P
753,Histone_7,C
753,Histone_8,C
753,Histone_9,U
754,Histone_1,M
754,Histone_10,C
754,Histone_2,M
754,Histone_3,U
754,Histone_4,C
754,Histone_5,P
754,Histone_6,P
754,Histone_7,C
754,Histone_8,C
754,Histone_9,M
755,Histone_1,M
755,Histone_10,C
755,Histone_2,M
755,Histone_3,C
755,Histone_4,C
755,Histone_5,P
755,Histone_6,P
755,Histone_7,C
755,Histone_8,C
755,Histone_9,M
756,Histone_1,M
756,Histone_10,C
756,Histone_2,M
756,Histone_3,C
756,Histone_4,C
756,Histone_5,U
756,Histone_6,P
756,Histone_7,C
756,Histone_8,U
756,Histone_9,M
757,Histone_1,M
757,Histone_10,C
757,Histone_2,M
757,Histone_3,C
757,Histone_4,C
757,Histone_5,U
757,Histone_6,P
757,Histone_7,C
757,Histone_8,C
757,Histone_9,M
758,Histone_1,M
758,Histone_10,C
758,Histone_2,M
758,Histone_3,C
758,Histone_4,U
758,Histone_5,C
758,Histone_6,P
758,Histone_7,C
758,Histone_8,C
758,Histone_9,U
759,Histone_1,M
759,Histone_10,C
759,Histone_2,M
759,Histone_3,C
759,Histone_4,U
759,Histone_5,C
759,Histone_6,U
759,Histone_7,C
759,Histone_8,C
759,Histone_9,P
760,Histone_1,M
760,Histone_10,C
760,Histone_2,M
760,Histone_3,C
760,Histone_4,U
760,Histone_5,C
760,Histone_6,U
760,Histone_7,C
760,Histone_8,C
760,Histone_9,P
761,Histone_1,M
761,Histone_10,C
761,Histone_2,M
761,Histone_3,C
761,Histone_4,U
761,Histone_5,C
761,Histone_6,U
761,Histone_7,C
761,Histone_8,C
761,Histone_9,P
762,Histone_1,M
762,Histone_10,C
762,Histone_2,M
762,Histone_3,U
762,Histone_4,A
762,Histone_5,C
762,Histone_6,U
762,Histone_7,C
762,Histone_8,C
762,Histone_9,P
763,Histone_1,M
763,Histone_10,C
763,Histone_2,M
763,Histone_3,A
763,Histone_4,C
763,Histone_5,C
763,Histone_6,U
763,Histone_7,C
763,Histone_8,C
763,Histone_9,U
764,Histone_1,M
764,Histone_10,C
764,Histone_2,M
764,Histone_3,P
764,Histone_4,C
764,Histone_5,C
764,Histone_6,P
764,Histone_7,C
764,Histone_8,C
764,Histone_9,U
765,Histone_1,M
765,Histone_10,C
765,Histone_2,M
765,Histone_3,P
765,Histone_4,C
765,Histone_5,C
765,Histone_6,P
765,Histone_7,C
765,Histone_8,C
765,Histone_9,U
766,Histone_1,M
766,Histone_10,C
766,Histone_2,M
766,Histone_3,P
766,Histone_4,C
766,Histone_5,C
766,Histone_6,P
766,Histone_7,C
766,Histone_8,C
766,Histone_9,U
767,Histone_1,M
767,Histone_10,C
767,Histone_2,M
767,Histone_3,P
767,Histone_4,C
767,Histone_5,C
767,Histone_6,P
767,Histone_7,C
767,Histone_8,C
767,Histone_9,U
768,Histone_1,M
768,Histone_10,C
768,Histone_2,M
768,Histone_3,P
768,Histone_4,C
768,Histone_5,C
768,Histone_6,P
768,Histone_7,C
768,Histone_8,C
768,Histone_9,M
769,Histone_1,M
769,Histone_10,C
769,Histone_2,M
769,Histone_3,P
769,Histone_4,C
769,Histone_5,C
769,Histone_6,P
769,Histone_7,C
769,Histone_8,C
769,Histone_9,M
770,Histone_1,M
770,Histone_10,C
770,Histone_2,U
770,Histone_3,P
770,Histone_4,C
770,Histone_5,C
770,Histone_6,P
770,Histone_7,C
770,Histone_8,C
770,Histone_9,M
771,Histone_1,M
771,Histone_10,C
771,Histone_2,A
771,Histone_3,P
771,Histone_4,C
771,Histone_5,C
771,Histone_6,P
771,Histone_7,C
771,Histone_8,C
771,Histone_9,M
772,Histone_1,M
772,Histone_10,C
772,Histone_2,U
772,Histone_3,P
772,Histone_4,U
772,Histone_5,C
772,Histone_6,P
772,Histone_7,U
772,Histone_8,C
772,Histone_9,M
773,Histone_1,M
773,Histone_10,C
773,Histone_2,U
773,Histone_3,P
773,Histone_4,A
773,Histone_5,C
773,Histone_6,P
773,Histone_7,C
773,Histone_8,C
773,Histone_9,U
774,Histone_1,M
774,Histone_10,C
774,Histone_2,P
774,Histone_3,U
774,Histone_4,C
774,Histone_5,C
774,Histone_6,P
774,Histone_7,C
774,Histone_8,C
774,Histone_9,M
775,Histone_1,M
775,Histone_10,C
775,Histone_2,P
775,Histone_3,U
775,Histone_4,C
775,Histone_5,C
775,Histone_6,P
775,Histone_7,C
775,Histone_8,C
775,Histone_9,M
776,Histone_1,M
776,Histone_10,C
776,Histone_2,P
776,Histone_3,U
776,Histone_4,C
776,Histone_5,C
776,Histone_6,P
776,Histone_7,C
776,Histone_8,C
776,Histone_9,M
777,Histone_1,M
777,Histone_10,C
777,Histone_2,U
777,Histone_3,U
777,Histone_4,C
777,Histone_5,C
777,Histone_6,P
777,Histone_7,C
777,Histone_8,C
777,Histone_9,M
778,Histone_1,M
778,Histone_10,C
778,Histone_2,U
778,Histone_3,C
778,Histone_4,C
778,Histone_5,C
778,Histone_6,P
778,Histone_7,U
778,Histone_8,C
778,Histone_9,M
779,Histone_1,U
779,Histone_10,C
779,Histone_2,U
779,Histone_3,C
779,Histone_4,C
779,Histone_5,C
779,Histone_6,P
779,Histone_7,P
779,Histone_8,C
779,Histone_9,U
780,Histone_1,U
780,Histone_10,C
780,Histone_2,M
780,Histone_3,C
780,Histone_4,C
780,Histone_5,C
780,Histone_6,P
780,Histone_7,P
780,Histone_8,C
780,Histone_9,U
781,Histone_1,U
781,Histone_10,C
781,Histone_2,M
781,Histone_3,C
781,Histone_4,C
781,Histone_5,C
781,Histone_6,P
781,Histone_7,P
781,Histone_8,U
781,Histone_9,U
782,Histone_1,U
782,Histone_10,C
782,Histone_2,M
782,Histone_3,C
782,Histone_4,C
782,Histone_5,C
782,Histone_6,U
782,Histone_7,P
782,Histone_8,U
782,Histone_9,U
783,Histone_1,U
783,Histone_10,U
783,Histone_2,M
783,Histone_3,C
783,Histone_4,C
783,Histone_5,C
783,Histone_6,C
783,Histone_7,P
783,Histone_8,U
783,Histone_9,P
784,Histone_1,U
784,Histone_10,U
784,Histone_2,U
784,Histone_3,C
784,Histone_4,C
784,Histone_5,C
784,Histone_6,C
784,Histone_7,P
784,Histone_8,C
784,Histone_9,P
785,Histone_1,U
785,Histone_10,U
785,Histone_2,U
785,Histone_3,C
785,Histone_4,C
785,Histone_5,C
785,Histone_6,C
785,Histone_7,P
785,Histone_8,C
785,Histone_9,P
786,Histone_1,U
786,Histone_10,M
786,Histone_2,A
786,Histone_3,C
786,Histone_4,C
786,Histone_5,C
786,Histone_6,C
786,Histone_7,P
786,Histone_8,C
786,Histone_9,P
787,Histone_1,U
787,Histone_10,M
787,Histone_2,P
787,Histone_3,C
787,Histone_4,C
787,Histone_5,C
787,Histone_6,C
787,Histone_7,P
787,Histone_8,C
787,Histone_9,P
788,Histone_1,U
788,Histone_10,M
788,Histone_2,P
788,Histone_3,C
788,Histone_4,C
788,Histone_5,C
788,Histone_6,C
788,Histone_7,P
788,Histone_8,C
788,Histone_9,P
789,Histone_1,C
789,Histone_10,M
789,Histone_2,P
789,Histone_3,C
789,Histone_4,C
789,Histone_5,C
789,Histone_6,C
789,Histone_7,P
789,Histone_8,C
789,Histone_9,P
790,Histone_1,C
790,Histone_10,M
790,Histone_2,P
790,Histone_3,C
790,Histone_4,C
790,Histone_5,C
790,Histone_6,C
790,Histone_7,P
790,Histone_8,C
790,Histone_9,P
791,Histone_1,C
791,Histone_10,M
791,Histone_2,P
791,Histone_3,C
791,Histone_4,U
791,Histone_5,C
791,Histone_6,C
791,Histone_7,P
791,Histone_8,C
791,Histone_9,P
792,Histone_1,C
792,Histone_10,M
792,Histone_2,P
792,Histone_3,C
792,Histone_4,U
792,Histone_5,C
792,Histone_6,C
792,Histone_7,P
792,Histone_8,C
792,Histone_9,P
793,Histone_1,C
793,Histone_10,U
793,Histone_2,P
793,Histone_3,C
793,Histone_4,U
793,Histone_5,C
793,Histone_6,C
793,Histone_7,P
793,Histone_8,C
793,Histone_9,P
794,Histone_1,C
794,Histone_10,U
794,Histone_2,P
794,Histone_3,C
794,Histone_4,C
794,Histone_5,U
794,Histone_6,C
794,Histone_7,P
794,Histone_8,C
794,Histone_9,P
795,Histone_1,C
795,Histone_10,C
795,Histone_2,U
795,Histone_3,C
795,Histone_4,C
795,Histone_5,U
795,Histone_6,C
795,Histone_7,P
795,Histone_8,C
795,Histone_9,U
796,Histone_1,C
796,Histone_10,C
796,Histone_2,U
796,Histone_3,C
796,Histone_4,U
796,Histone_5,U
796,Histone_6,C
796,Histone_7,P
796,Histone_8,C
796,Histone_9,U
797,Histone_1,C
797,Histone_10,C
797,Histone_2,U
797,Histone_3,C
797,Histone_4,M
797,Histone_5,U
797,Histone_6,U
797,Histone_7,P
797,Histone_8,U
797,Histone_9,U
798,Histone_1,C
798,Histone_10,C
798,Histone_2,U
798,Histone_3,C
798,Histone_4,M
798,Histone_5,M
798,Histone_6,M
798,Histone_7,P
798,Histone_8,A
798,Histone_9,U
799,Histone_1,C
799,Histone_10,C
799,Histone_2,U
799,Histone_3,C
799,Histone_4,M
799,Histone_5,M
799,Histone_6,M
799,Histone_7,P
799,Histone_8,P
799,Histone_9,U
800,Histone_1,C
800,Histone_10,U
800,Histone_2,U
800,Histone_3,U
800,Histone_4,M
800,Histone_5,M
800,Histone_6,M
800,Histone_7,P
800,Histone_8,P
800,Histone_9,U
801,Histone_1,C
801,Histone_10,U
801,Histone_2,A
801,Histone_3,M
801,Histone_4,M
801,Histone_5,M
801,Histone_6,M
801,Histone_7,P
801,Histone_8,P
801,Histone_9,M
802,Histone_1,C
802,Histone_10,U
802,Histone_2,P
802,Histone_3,M
802,Histone_4,M
802,Histone_5,M
802,Histone_6,M
802,Histone_7,P
802,Histone_8,P
802,Histone_9,M
803,Histone_1,C
803,Histone_10,U
803,Histone_2,U
803,Histone_3,M
803,Histone_4,M
803,Histone_5,M
803,Histone_6,M
803,Histone_7,P
803,Histone_8,P
803,Histone_9,M
804,Histone_1,C
804,Histone_10,U
804,Histone_2,U
804,Histone_3,M
804,Histone_4,M
804,Histone_5,M
804,Histone_6,U
804,Histone_7,P
804,Histone_8,P
804,Histone_9,M
805,Histone_1,C
805,Histone_10,M
805,Histone_2,U
805,Histone_3,M
805,Histone_4,M
805,Histone_5,M
805,Histone_6,C
805,Histone_7,P
805,Histone_8,P
805,Histone_9,M
806,Histone_1,C
806,Histone_10,M
806,Histone_2,U
806,Histone_3,M
806,Histone_4,M
806,Histone_5,U
806,Histone_6,C
806,Histone_7,P
806,Histone_8,P
806,Histone_9,M
807,Histone_1,C
807,Histone_10,U
807,Histone_2,C
807,Histone_3,M
807,Histone_4,U
807,Histone_5,U
807,Histone_6,C
807,Histone_7,P
807,Histone_8,P
807,Histone_9,U
808,Histone_1,C
808,Histone_10,U
808,Histone_2,C
808,Histone_3,M
808,Histone_4,U
808,Histone_5,U
808,Histone_6,C
808,Histone_7,U
808,Histone_8,U
808,Histone_9,A
809,Histone_1,C
809,Histone_10,C
809,Histone_2,C
809,Histone_3,M
809,Histone_4,P
809,Histone_5,U
809,Histone_6,C
809,Histone_7,U
809,Histone_8,P
809,Histone_9,C
810,Histone_1,C
810,Histone_10,C
810,Histone_2,C
810,Histone_3,U
810,Histone_4,P
810,Histone_5,A
810,Histone_6,C
810,Histone_7,M
810,Histone_8,P
810,Histone_9,C
811,Histone_1,C
811,Histone_10,C
811,Histone_2,C
811,Histone_3,U
811,Histone_4,P
811,Histone_5,C
811,Histone_6,C
811,Histone_7,U
811,Histone_8,P
811,Histone_9,U
812,Histone_1,C
812,Histone_10,C
812,Histone_2,C
812,Histone_3,U
812,Histone_4,P
812,Histone_5,C
812,Histone_6,C
812,Histone_7,C
812,Histone_8,P
812,Histone_9,U
813,Histone_1,C
813,Histone_10,C
813,Histone_2,C
813,Histone_3,U
813,Histone_4,U
813,Histone_5,C
813,Histone_6,C
813,Histone_7,C
813,Histone_8,P
813,Histone_9,U
814,Histone_1,U
814,Histone_10,C
814,Histone_2,C
814,Histone_3,C
814,Histone_4,U
814,Histone_5,C
814,Histone_6,C
814,Histone_7,C
814,Histone_8,P
814,Histone_9,C
815,Histone_1,U
815,Histone_10,C
815,Histone_2,U
815,Histone_3,C
815,Histone_4,U
815,Histone_5,C
815,Histone_6,C
815,Histone_7,C
815,Histone_8,P
815,Histone_9,C
816,Histone_1,A
816,Histone_10,C
816,Histone_2,U
816,Histone_3,C
816,Histone_4,U
816,Histone_5,U
816,Histone_6,C
816,Histone_7,C
816,Histone_8,P
816,Histone_9,C
817,Histone_1,P
817,Histone_10,C
817,Histone_2,C
817,Histone_3,C
817,Histone_4,A
817,Histone_5,P
817,Histone_6,C
817,Histone_7,C
817,Histone_8,P
817,Histone_9,C
818,Histone_1,P
818,Histone_10,C
818,Histone_2,C
818,Histone_3,C
818,Histone_4,P
818,Histone_5,P
818,Histone_6,C
818,Histone_7,C
818,Histone_8,P
818,Histone_9,C
819,Histone_1,P
819,Histone_10,C
819,Histone_2,C
819,Histone_3,C
819,Histone_4,P
819,Histone_5,P
819,Histone_6,C
819,Histone_7,C
819,Histone_8,P
819,Histone_9,C
820,Histone_1,P
820,Histone_10,C
820,Histone_2,C
820,Histone_3,C
820,Histone_4,P
820,Histone_5,P
820,Histone_6,C
820,Histone_7,C
820,Histone_8,P
820,Histone_9,C
821,Histone_1,P
821,Histone_10,C
821,Histone_2,C
821,Histone_3,C
821,Histone_4,P
821,Histone_5,P
821,Histone_6,C
821,Histone_7,C
821,Histone_8,P
821,Histone_9,C
822,Histone_1,P
822,Histone_10,C
822,Histone_2,C
822,Histone_3,C
822,Histone_4,P
822,Histone_5,U
822,Histone_6,C
822,Histone_7,U
822,Histone_8,P
822,Histone_9,C
823,Histone_1,P
823,Histone_10,C
823,Histone_2,C
823,Histone_3,C
823,Histone_4,P
823,Histone_5,U
823,Histone_6,C
823,Histone_7,U
823,Histone_8,U
823,Histone_9,C
824,Histone_1,P
824,Histone_10,C
824,Histone_2,C
824,Histone_3,C
824,Histone_4,P
824,Histone_5,U
824,Histone_6,C
824,Histone_7,C
824,Histone_8,A
824,Histone_9,C
825,Histone_1,P
825,Histone_10,C
825,Histone_2,C
825,Histone_3,C
825,Histone_4,P
825,Histone_5,U
825,Histone_6,C
825,Histone_7,C
825,Histone_8,C
825,Histone_9,U
826,Histone_1,P
826,Histone_10,C
826,Histone_2,C
826,Histone_3,C
826,Histone_4,P
826,Histone_5,P
826,Histone_6,C
826,Histone_7,C
826,Histone_8,C
826,Histone_9,U
827,Histone_1,P
827,Histone_10,C
827,Histone_2,C
827,Histone_3,U
827,Histone_4,U
827,Histone_5,P
827,Histone_6,C
827,Histone_7,C
827,Histone_8,C
827,Histone_9,C
828,Histone_1,P
828,Histone_10,C
828,Histone_2,C
828,Histone_3,U
828,Histone_4,U
828,Histone_5,P
828,Histone_6,C
828,Histone_7,U
828,Histone_8,C
828,Histone_9,C
829,Histone_1,P
829,Histone_10,C
829,Histone_2,C
829,Histone_3,U
829,Histone_4,U
829,Histone_5,P
829,Histone_6,C
829,Histone_7,U
829,Histone_8,C
829,Histone_9,C
830,Histone_1,P
830,Histone_10,C
830,Histone_2,C
830,Histone_3,P
830,Histone_4,U
830,Histone_5,U
830,Histone_6,C
830,Histone_7,U
830,Histone_8,C
830,Histone_9,C
831,Histone_1,P
831,Histone_10,C
831,Histone_2,U
831,Histone_3,P
831,Histone_4,C
831,Histone_5,M
831,Histone_6,C
831,Histone_7,U
831,Histone_8,C
831,Histone_9,C
832,Histone_1,P
832,Histone_10,C
832,Histone_2,U
832,Histone_3,P
832,Histone_4,C
832,Histone_5,M
832,Histone_6,C
832,Histone_7,U
832,Histone_8,C
832,Histone_9,U
833,Histone_1,P
833,Histone_10,C
833,Histone_2,A
833,Histone_3,P
833,Histone_4,C
833,Histone_5,M
833,Histone_6,C
833,Histone_7,P
833,Histone_8,C
833,Histone_9,P
834,Histone_1,U
834,Histone_10,U
834,Histone_2,P
834,Histone_3,P
834,Histone_4,C
834,Histone_5,M
834,Histone_6,C
834,Histone_7,P
834,Histone_8,C
834,Histone_9,P
835,Histone_1,A
835,Histone_10,P
835,Histone_2,P
835,Histone_3,P
835,Histone_4,C
835,Histone_5,U
835,Histone_6,C
835,Histone_7,P
835,Histone_8,C
835,Histone_9,P
836,Histone_1,U
836,Histone_10,P
836,Histone_2,P
836,Histone_3,P
836,Histone_4,C
836,Histone_5,U
836,Histone_6,C
836,Histone_7,P
836,Histone_8,C
836,Histone_9,P
837,Histone_1,U
837,Histone_10,P
837,Histone_2,P
837,Histone_3,U
837,Histone_4,U
837,Histone_5,P
837,Histone_6,C
837,Histone_7,P
837,Histone_8,C
837,Histone_9,P
838,Histone_1,M
838,Histone_10,P
838,Histone_2,P
838,Histone_3,U
838,Histone_4,U
838,Histone_5,U
838,Histone_6,U
838,Histone_7,P
838,Histone_8,U
838,Histone_9,P
